,qid,question_text,target
324,e18da948582e429751ef,Does Facebook's RPM program take 2 full classes of 20 a year? One in January and one in June?,0
325,11f651ab4f51cdce877a,Is Puerto Rico a good place for Americans to retire?,0
326,6d340173553392c3941e,How far will the UK's economy fall post Brexit?,0
327,11a5270e89f53396f6fc,What is the difference between quantum gravity and cosmic quantum gravity?,0
328,118183b0f1416b1e9870,What should I take into consideration when writing a biography about Yoweri Museveni?,0
329,3595bd790ae8d1b6858f,What is the most stressless job to do online?,0
330,a612d8d3fb54d633ba54,WhT dose pink and red make?,0
331,9ea01be7d16b68b83bc4,Where can I publish a paper on stock market?,0
332,296bb6075714cf588b04,How does Arya of 'Game of Thrones' get new faces?,0
333,addbadb61178fee104ed,What is MPa in civil engineering field?,0
334,a6d18be5840b441bf275,What is the syllabus of KVPY SA stream 2018?,0
335,48519ac2675477a22d3f,"Why does the United States only use the first verse of ""The Star-Spangled Banner"" as their national anthem?",0
336,ab935f04b46d6dac9415,Which ethnicity is more powerful overseas? Indian or Chinese?,0
337,ef9237fd0e3c1bcd6644,Why do old age people find it to difficult to sleep in new places?,0
338,5a83b3888a5c4d5c457b,How can I become a very confident and fearless man?,0
339,9430b992577b0bd6e414,Is there a correlation between transgenderism and mental illness?,1
340,e010636f81bd5fd27b1a,"Which one would be the better option to join Aricent, Tavant or FIS global?",0
341,00ead37f69cdf033f79a,How do I become hard working?,0
342,ff4c432c3b005f4f9310,Why do we studying human growth and development course as teachers?,0
343,77892704db06e49ce879,"If an alien spaceship that is capable of accelerating asteroids towards the Earth decides to destroy us, what can we do to stop it?",0
344,aae83a7fbd704ecb670c,How much do we pay for sewage in metro cities?,0
345,37566f1d9bbf2fa42453,"How long do cold sores lasts, and are they contagious?",0
346,646f20b27af16bc3710b,Is it necessary to buy support books for class 9?,0
347,cacef919d592bd87b833,What are the mutal funds which always have good returns?,0
348,0378c44a24c3fe0d8f87,"The focal length of a concave mirror is 50 cm. Where an object be placed, so that its image is two times and inverted?",0
349,5dcd148f350027e48b72,What are the ideological differences between ISIS destroying antiquities and leftists who destroy historical monuments?,0
350,38c94153baead15c8fad,Why are Buddhists attacking Muslims?,1
351,ae7b64804fc4bbdc9276,What is the best network in Tezpur University?,0
352,4130a15b27362eff9108,What are the long-standing traditions for undergraduates at Sheridan College? What's it like to participate in these?,0
353,0d95af4a645a57e056ff,Is it possible to migrate to Australia from a foreign country if a non-English speaking foreigner were to marry an Australian?,0
354,fc0ed5c8eb5cc28b2b57,What name of a pill is used to abort 3 months pregnancy?,0
355,2a8edb35c3c5c32b0b5c,Should I keep applying after 2 denied study permit applications to Canada?,0
356,468015cab8086ecfb067,"What places should a tourist visit in Puglia, Italy?",0
357,33b69bb116e5b15f41e9,What do you think has been the most important news event of this summer?,0
358,83540795a7a26fbabd5a,What is the track length of a 1965 Ford F600?,0
359,9ba2e5806a6979fa5c1d,What are ideological similarities and differences between Sardar Patel and Bismarck?,0
360,cc21cbf678fd4600b224,How can I contact the head of foreign education minister of Ukraine?,0
361,cc648df54bcbeec3de49,Why in Islam there are two types of marriage that is limited period marriage and non limited period marriage?,0
362,f782479e72d2dd57b017,What happen when solid NaoH is heated?,0
363,10e8687184fa6bc8c8e5,How can I permanently get rid of a blood blister on my eyelid?,0
364,3758399282d3bb4f4809,Where should I file complaint if someone from another country doesn't send me money after assuring me to do so after I ship my item?,0
365,87ec5814ae04b9bc7f8e,Who died young?,0
366,5af713b16ef8a9d774b1,Which is the good Commercial Hot and Cold Sink Faucet?,0
367,b03950d8a71584d965fb,"Can PHP, jQuery and MySQL be used for machine learning?",0
368,f5538064434ad0b6ed45,What are characteristics of the major landforms of the Middle East?,0
369,37735f9af07bdb71c3d6,What is the best job for a girl of 8th stand?,0
370,58fcb7b88598b6c8a9ae,How can I find out how much a tumor of 79 killograms equals in pounds?,0
371,5d917610237ce6476ce2,What is the purpose of using Disposable Sag-less Burlap?,0
372,8fa4da5c62eb57cc155c,How is it possible fo rthe repressor to enhance binding of RNA polymerase?,0
373,3126b9edbc169899a66d,Will I face any legal problems marrying two women?,0
374,e799c0c0070e20865a51,What features are common to all human languages?,0
375,9d7fe00ede44d6119fd2,What are some advantages of IAS that no other service can ever enjoy?,0
376,3bdcda2946109b8ee502,What happens when matter and anti matter combine?,0
377,cffbdd80817b0fcfce61,What does it mean when the moon is yellow?,0
378,63800198c109720a2991,Why is there 'edition' in the web address 'edition.cnn.com'?,0
379,516fb1800efc070690b2,How much does it cost to take +2 science from IGNOU?,0
380,bb6b6994c427101ae680,What do you expect of Serena Williams and Tennis after she gives birth?,0
381,c95ad6da1858a350a274,What was the cutoff of NLSIU in CLAT 2018?,0
382,d417fe41782f08fd2dfd,Is studying masters in biotechnology in Italy a good idea can we get jobs immediately in Italy after completing the course?,0
383,b9ffb9a28f1fb6f08e63,How does the YouTube video's tag works?,0
384,b2325174ce8618b348b2,What are the common challenges to cross/up sell in a customer services contact center?,0
385,3b80d080f3519b110682,"How many times a year should you visit a dentist for checkup, teeth whitening, teeth scaling and other regular dental treatment?",0
386,41749f4b1742cd225114,Why is this site gradually becoming dull?,0
387,631d6b6b461b99bb9298,Which books are useful for M Prakash entrance specially for maths?,0
388,600a6b84397e3b7cdfe9,Would you rather have twice the average physical strength of a man or have twice the average movement speed of a man? And why?,0
389,d0c7dedd95bbf5c29da5,Why does therapy have such a low success rate? Does this mean its ineffective and not worth the time?,0
390,39e1478de90c50556c77,Can we score 60 out of 70 in board?,0
391,ecddba241d2b4e1a731b,Which books should I read to be a god business person?,0
392,42df2868cecc46203f9d,Which is the best place in Delhi for bridal shopping?,0
393,c38e72c32119397b90e6,What has not been made in Lego?,0
394,69dacb01fc7877bc9088,"I'm 14 right now and my height stopped increasing after I turned 12. I'm 5'3, is there any way that I can increase it to 5'6 or 5'5 at least?",0
395,212340c02eef011e1246,What is the best technical profile to move from IT Sales?,0
396,a9658c758d811418b4d0,Was there a such thing as a unicorn?,0
397,211d3c3c557379dc4fcc,Are solar panels manufactured in India?,0
398,f085d9fce90bb2e0c88e,What if I'm good with my ex? What should I get him then?,0
399,e62e20e59081b4ad09de,What is inside the Tanakh?,0
400,49d6541541487cf1dd01,Why does Harry show Scrimgeour his scar on the back of his hand twice as if Scrimgeour had anything to do with what Umbridge did before he was minister? He shows him out of spite. There is nothing he could have done while he was head of Aurors.,1
401,88e34b481b9fd1f5fa57,"Facts are many but truth remains one, hence, what's some absolute truth about 'truth'? It can be about life, love, success, relationships, etc.",0
402,cf60d9395c4c78b946bb,"Does an academic probation record at master's seriously matters when apply to PhD program, even if I maintain overall good GPA?",0
403,9f2509f89c6504e7e076,Do Norwegian women like black men?,1
404,554888678f0e0c690fb1,"Say I was able to get a nerf gun up to 0.999% of the speed of light in a vacuum, and shot the dart, what would happen?",0
405,9dae7b72d6b6e13d934a,Wouldn't a public school censoring the web in America be unconstitutional?,0
406,c08fb5826ca77e71225d,Does calcium have magnetic properties?,0
407,386b4c153fe7a5f0d2d3,What challenges people facing in following balanced diet?,0
408,7b1a945beaf924c5f20b,How can I be able to become a RAW agent?,0
409,5d4198da5ad1650c40d0,What is position paper?,0
410,b2cc9399be9de728230b,Which is the best digital marketing institute in Navi Mumbai or Thane which will definitely provide placements?,0
411,c3edab6f60db6809a353,To what extent is assembly language used today and its areas of appreciation?,0
412,c41ef8b87091643d7e6f,What’s a smell that you can describe?,0
413,5cb8b6b21b3128291540,Do GMO plant have seed?,0
414,b501dd7807edb93abd8b,"Why is it that when a girl is shy, she's ""cute"", but when a guy is shy, he's a ""weirdo""?",1
415,f2d430b2e50d7cbf9685,"Why do Transgenders get upset whenever people don't want to accept their way of life, especially since they were the ones who couldn't accept ""themselves"" in the first place?",1
416,4572c56abeab3fb25fca,How does it feel to have 0.5mm off your tooth enamel?,0
417,d75e1def853e53a79595,How can we promote if we fail in three subjects?,0
418,b1626c0ac3204e151222,Which is the most dangerous place?,0
419,645947f5e504e46524ca,How can I project future sales by analyzing the market?,0
420,626a921e8eddcc4c01cc,Can electric kettle damage by waterduring washing?,0
421,ac94633e59b6acb69a36,Where do we get the best coaching for GMAT in Delhi?,0
422,d7c9a01ab474b2ee428b,How do mortar sights work?,0
423,a636b8705afdc01f7f22,How do you rate Lee Kuan Yew?,0
424,0f3f0f2097edbbe9cb3b,What would you name the first permanent civilian settlement on Mars?,0
425,8599fd3a367cdeb357da,Do you have Chinese girlfriends when you travel or work in China? How do you feel about them?,0
426,e4a439bb5b3eda047e5e,"Is it sexist to tell a woman to ""man up""?",0
427,22718bf958f37699d4b8,Do you want to change your name?,0
428,cae003ad238078ec6fc8,Why is my fiancé sending selfies of himself to other women?,0
429,cad2550f8f1edcd7ba3d,I feel like I am the only one that is not scared of death at all. Why am I like this?,0
430,2ebe48793c286e229763,How could have Hurricane Katrina been prevented?,0
431,ad589d478090f507a5d6,Why doesn't GITAM Vishakapatnam have AC hostels?,0
432,f893fc905b27ac0e03f5,Why are shows like The Office and Friends suddenly popular again?,0
433,8b4936420aa8f83a90c2,How much does each round from an A10 cost?,0
434,5e3a0d2ca6406554935d,How should I control my brother's drug addiction?,0
435,b1749218fe8b00d78aff,How many mining-related deaths have occurred in China and the US each year since 2000?,0
436,67424c1a6f5ec4a1a7e5,What effect would an aging and slow growing population have on a developed economy?,0
437,971f35c85d8ffbae24e7,"If a world war happened where every 1st world country wants to conquer the world, who would win?",0
438,dc0615f9c16680889d43,Do Facebook cost-per-action (CPA) ads only work for mobile app installs?,0
439,13d261efd6d5e161d7d5,MS in Europe vs PG Diploma in Canada?,0
440,021c2c205848be688aa3,What is the best social network available?,0
441,043b0bfe2c1a777744d7,What is your favorite skin in Fortnite?,0
442,a167b0a023add8607486,What are exogenous spores?,0
443,154fa06ef4bb12bf5591,"Do you think any intelligent people question whether the Earth is a globe? If so, would that not nullify the intelligent part?",0
444,a7e9f10f43791d647613,How does it feel like to take questions on Quora?,0
445,640c2a248358e9cafb57,Why are protected areas of cultural importance?,0
446,93a6921a154fda00ceec,What would be a cheaper subsitute for a Boosted Board?,0
447,e434ddaf4c7dfe4c19c6,Should I attend PROMYS (Program in Mathematics for Young Scientists)?,0
448,82b3a062abf6e9097af2,What is the career growth of AO in insurance companies?,0
449,6ca4e2035ec3a253cbe6,What is the eligibility criteria to take admission in Franciscan LiveActs International Academy?,0
450,c8842fb4829ddabe2284,How do you stop thinking about someone who is not yours anymore?,0
451,c56cf132e12ae41acfb2,"What can I do to strengthen my chess? I train, I read books, I have chess programs and it seems to me like I'm missing something to really be strong in chess.",0
452,61dbf206b512c4072422,Is it alright if I dont want to spend time with anybody and enjoy my weekends at home watching TV series?,0
453,18998b18d55b4c562c10,What influenced Chuck Connors to pursue his career as an actor?,0
454,0c0ed3bf45211539560e,"If (x² + 6x - 7) / (x + 7) = ax + d, and a and d are both constants, what is the sum of a and d?",0
